1382452901,0
1382452902,1
1382452909,1
1382452915,1
1382452922,1
1382452928,1
1382452935,1
1382452941,1
1382452948,1
1382452954,1
1382452961,1
1382452967,1
1382452973,1
1382452979,1
1382452986,1
1382452993,0
1382453024,0
1382453025,1
1382453031,0
1382453070,0
1382453071,1
1382453077,1
1382453083,1
1382453089,1
1382453096,1
1382453102,0
1382453210,0
1382453211,1
1382453218,1
1382453224,1
1382453231,1
1382453237,0
1382453288,0
1382453289,1
1382453302,1
1382453322,1
1382453329,1
1382453335,1
1382453342,0
1382453436,0
1382453437,1
1382453448,0
1382453487,0
1382453488,1
1382453495,0
1382454148,0
1382454149,1
1382454156,1
1382454175,1
1382454183,0
1382454276,0
1382454277,1
1382454285,0
1382454323,0
1382454324,1
1382454330,0
1382468081,0
1382468082,1
1382468088,1
1382468095,1
1382468101,1
1382468107,0
1382468144,0
1382468145,1
1382468151,0
1382468176,0
1382468177,1
1382468183,0
1382468215,0
1382468216,1
1382468222,0
1382469283,0
1382469284,1
1382469291,1
1382469298,1
1382469305,1
1382469312,1
1382469318,1
1382469325,1
1382469331,1
1382469338,0
1382469426,0
1382469427,1
1382469434,0
1382469478,0
1382469479,1
1382469485,0
1382699402,0
1382699403,1
1382699410,1
1382699416,1
1382699422,1
1382699429,0
1382699467,0
1382699468,1
1382699475,0
1382699506,0
1382699507,1
1382699514,0
1382699545,0
1382699546,1
1382699552,0
1382699584,0
1382699585,1
1382699592,0
1382708836,0
1382708837,1
1382708844,1
1382708850,1
1382708856,1
1382708863,1
1382708869,1
1382708875,1
1382708882,1
1382708888,1
1382708895,1
1382708901,1
1382708907,1
1382708914,1
1382708920,0
1382708990,0
1382708991,1
1382708997,0
1382709035,0
1382709036,1
1382709042,0
1382711752,0
1382711753,1
1382711759,1
1382711766,1
1382711773,1
1382711779,1
1382711786,1
1382711792,1
1382711799,1
1382711805,1
1382711811,1
1382711818,1
1382711825,1
1382711831,1
1382711838,1
1382711844,1
1382711850,1
1382711857,0
1382711908,0
1382711909,1
1382711916,1
1382711922,1
1382711928,1
1382711935,1
1382711941,1
1382711948,1
1382711955,1
1382711961,0
1382712050,0
1382712051,1
1382712057,0
1382712101,0
1382712102,1
1382712108,0
1382720714,0
1382720715,1
1382720724,0
1382726022,0
1382726023,1
1382726030,1
1382726036,1
1382726043,1
1382726049,1
1382726055,1
1382726062,1
1382726068,1
1382726075,1
1382726082,1
1382726088,1
1382726094,1
1382726101,1
1382726107,1
1382726113,1
1382726121,1
1382726126,1
1382726133,1
1382726140,1
1382726146,1
1382726152,1
1382726159,1
1382726165,0
1382726235,0
1382726236,1
1382726243,0
1382726287,0
1382726288,1
1382726294,0
1382726344,0
1382726345,1
1382726352,1
1382726358,1
1382726365,1
1382726372,1
1382726378,1
1382726384,1
1382726390,1
1382726396,1
1382726403,1
1382726410,1
1382726416,1
1382726422,1
1382726429,1
1382726435,1
1382726442,1
1382726449,0
1382726537,0
1382726538,1
1382726544,0
1382726588,0
1382726589,1
1382726595,0
1382728197,0
1382728198,1
1382728205,1
1382728212,1
1382728218,1
1382728225,1
1382728231,1
1382728238,1
1382728244,1
1382728251,1
1382728258,1
1382728264,1
1382728270,1
1382728277,0
1382728360,0
1382728361,1
1382728368,0
1382728405,0
1382728406,1
1382728413,0
1383568728,0
1383568729,1
1383568736,1
1383568743,1
1383568749,1
1383568756,0
1383568788,0
1383568789,1
1383568796,1
1383568802,1
1383568808,1
1383568815,0
1383568907,0
1383568908,1
1383568914,0
1383568946,0
1383568947,1
1383568954,0
1383569216,0
1383569217,1
1383569222,1
1383569229,0
1383569279,0
1383569280,1
1383569287,1
1383569293,1
1383569299,1
1383569306,1
1383569313,1
1383569319,1
1383569325,0
1383569358,0
1383569359,1
1383569366,1
1383569372,1
1383569379,1
1383569385,1
1383569391,1
1383569397,1
1383569404,1
1383569410,1
1383569417,1
1383569423,1
1383569430,1
1383569436,1
1383569443,1
1383569449,1
1383569461,1
1383569468,1
1383569475,1
1383569481,1
1383569487,1
1383569494,1
1383569500,0
1383569609,0
1383569610,1
1383569616,0
1383569660,0
1383569661,1
1383569668,0
1383570639,0
1383570640,1
1383570646,1
1383570653,1
1383570660,1
1383570667,1
1383570673,1
1383570680,1
1383570686,1
1383570692,1
1383570699,1
1383570706,0
1383570809,0
1383570810,1
1383570817,0
1383570921,0
1383570922,1
1383570928,0
1383577567,0
1383577568,1
1383577574,1
1383577581,1
1383577588,1
1383577595,1
1383577602,1
1383577608,1
1383577615,1
1383577622,1
1383577628,0
1383577755,0
1383577756,1
1383577762,0
1383578375,0
1383578376,1
1383578382,1
1383578388,1
1383578394,1
1383578401,1
1383578407,1
1383578414,0
1383578498,0
1383578499,1
1383578506,0
1383578545,0
1383578546,1
1383578552,0
1383682031,0
1383682032,1
1383682039,1
1383682045,1
1383682052,1
1383682058,0
1383682097,0
1383682098,1
1383682104,0
1383682123,0
1383682124,1
1383682130,1
1383682137,1
1383682144,1
1383682150,1
1383682156,1
1383682163,1
1383682170,1
1383682176,1
1383682183,0
1383682259,0
1383682260,1
1383682266,0
1383682305,0
1383682306,1
1383682312,0
1383751903,0
1383751904,1
1383751911,1
1383751918,1
1383751924,1
1383751931,0
1383751975,0
1383751976,1
1383751983,0
1383751994,0
1383751995,1
1383752001,1
1383752008,1
1383752015,1
1383752022,1
1383752028,1
1383752034,1
1383752041,1
1383752047,1
1383752054,1
1383752060,1
1383752067,1
1383752073,1
1383752080,1
1383752086,1
1383752093,1
1383752099,1
1383752105,1
1383752112,1
1383752118,1
1383752125,1
1383752132,1
1383752139,1
1383752145,1
1383752151,1
1383752157,1
1383752164,1
1383752170,0
1383752261,0
1383752262,1
1383752269,0
1383752313,0
1383752314,1
1383752321,0
1383752684,0
1383752685,1
1383752691,1
1383752698,1
1383752710,1
1383752718,1
1383752724,1
1383752731,0
1383752823,0
1383752824,1
1383766592,0
1383842211,0
1383842212,1
1383842218,1
1383842225,1
1383842231,1
1383842238,0
1383842277,0
1383842278,1
1383842285,1
1383842292,1
1383842298,1
1383842305,1
1383842312,1
1383842318,1
1383842324,1
1383842331,0
1383842407,0
1383842408,1
1383842414,0
1383842453,0
1383842454,1
1383842461,0
1384289512,0
1384289513,1
1384289519,0
1384938788,0
1384938789,1
1384938796,1
1384938802,1
1384938808,1
1384938815,0
1384938891,0
1384938892,1
1384938899,0
1384938929,0
1384938930,1
1384938937,0
1384938968,0
1384938969,1
1384938975,0
1384939932,0
1384939933,1
1384939941,1
1384939947,1
1384939953,1
1384939960,1
1384939966,1
1384939973,0
1384940043,0
1384940044,1
1384940050,1
1384940057,1
1384940064,1
1384940070,1
1384940076,1
1384940083,0
1385025314,0
1385025315,1
1385025322,1
1385025328,1
1385025334,1
1385025341,0
1385025379,0
1385025380,1
1385025387,0
1385025420,0
1385025421,1
1385025427,0
1385025452,0
1385025453,1
1385025460,0
1385025493,0
1385025494,1
1385025500,0
1385025914,0
1385025915,1
1385025921,1
1385025928,1
1385025934,1
1385025941,1
1385025947,1
1385025954,0
1385026036,0
1385026037,1
1385026043,0
1385026081,0
1385026082,1
1385026088,0
1385582157,0
1385582158,1
1385582165,0
1387182313,0
1387182314,1
1387182321,1
1387182328,1
1387182335,1
1387182341,0
1387182379,0
1387182380,1
1387182387,0
1387182424,0
1387182425,1
1387182432,0
1387182464,0
1387182465,1
1387182472,0
1387187307,0
1387187308,1
1387187314,1
1387187321,1
1387187327,1
1387187334,1
1387187340,1
1387187347,0
1387187365,0
1387187366,1
1387187373,1
1387187379,1
1387187386,1
1387187393,1
1387187399,1
1387187406,1
1387187412,1
1387187419,1
1387187425,1
1387187431,1
1387187437,1
1387187443,1
1387187450,1
1387187456,1
1387187463,1
1387187469,1
1387187475,1
1387187482,0
1387187569,0
1387187570,1
1387187576,0
1387187619,0
1387187620,1
1387187626,0
1387188273,0
1387188274,1
1387188280,1
1387188287,1
1387188293,1
1387188299,1
1387188306,1
1387188312,1
1387188318,1
1387188325,1
1387188331,1
1387188338,1
1387188344,1
1387188350,1
1387188356,1
1387188362,1
1387188369,1
1387188375,1
1387188381,0
1387188469,0
1387188470,1
1387188476,0
1387188521,0
1387188522,1
1387188528,0
1387214478,0
1387214479,1
1387214486,1
1387214493,1
1387214499,1
1387214506,0
1387214550,0
1387214551,1
1387214557,0
1387214582,0
1387214583,1
1387214589,0
1387214620,0
1387214621,1
1387214628,1
1387214635,0
1387280784,0
1387280785,1
1387280792,1
1387280798,1
1387280805,0
1387280843,0
1387280844,1
1387280850,0
1387280875,0
1387280876,1
1387280882,1
1387280888,1
1387280895,1
1387280901,1
1387280907,0
1387281003,0
1387281004,1
1387281010,0
1387281042,0
1387281043,1
1387281049,0
1387298044,0
1387298045,1
1387298052,1
1387298058,1
1387298065,1
1387298071,0
1387298108,0
1387298109,1
1387298116,0
1387298141,0
1387298142,1
1387298149,0
1387298180,0
1387298181,1
1387298187,0
1387298218,0
1387298219,1
1387298225,0
1387300304,0
1387300305,1
1387300311,1
1387300317,1
1387300324,1
1387300330,1
1387300336,1
1387300343,0
1387300419,0
1387300420,1
1387300427,0
1387300459,0
1387300460,1
1387300466,0
1387300504,0
1387300505,1
1387300511,0
1387466353,0
1387466354,1
1387466361,1
1387466367,1
1387466374,1
1387466380,0
1387466419,0
1387466420,1
1387466427,0
1387466459,0
1387466460,1
1387466466,0
1387466537,0
1387466538,1
1387466545,0
1387466577,0
1387466578,1
1387466585,0
1387466617,0
1387466618,1
1387466625,0
1387466710,0
1387466711,1
1387466717,1
1387466724,0
1387466789,0
1387466790,1
1387466797,0
1387466809,0
1387466810,1
1387466816,1
1387466823,1
