1369158947,0
1369158948,1
1369158954,1
1369158960,1
1369158966,1
1369158972,1
1369158978,1
1369158984,1
1369158990,1
1369158996,1
1369159002,1
1369159008,1
1369159014,1
1369159020,1
1369159026,1
1369159032,1
1369159038,1
1369159044,1
1369159050,1
1369159056,1
1369159062,0
1369185125,0
1369185126,1
1369185132,0
1369246772,0
1369246773,1
1369246779,1
1369246785,1
1369246791,1
1369246797,1
1369246803,1
1369246809,1
1369246815,1
1369246821,1
1369246827,1
1369246833,1
1369246839,1
1369246845,1
1369246851,1
1369246857,1
1369246863,1
1369246869,1
1369246875,1
1369246881,0
1369568521,0
1369568522,1
1369568528,1
1369568534,1
1369568540,1
1369568546,1
1369568552,1
1369568558,1
1369568564,1
1369568570,1
1369568576,1
1369568582,1
1369568588,1
1369568594,1
1369568600,1
1369568606,1
1369568612,1
1369568618,1
1369568624,1
1369568630,0
1369589713,0
1369589714,1
1369589720,1
1369589726,1
1369589733,1
1369589739,1
1369589745,1
1369589751,1
1369589757,1
1369589764,1
1369589769,1
1369589775,1
1369589781,1
1369589787,1
1369589793,1
1369589799,1
1369589805,1
1369589811,1
1369589817,0
1369652851,0
1369652852,1
1369652858,1
1369652864,1
1369652870,1
1369652877,1
1369652883,1
1369652889,1
1369652895,1
1369652902,1
1369652908,1
1369652914,1
1369652920,1
1369652926,1
1369652932,1
1369652939,1
1369652945,1
1369652951,1
1369652957,0
1369677459,0
1369677460,1
1369677466,1
1369677472,1
1369677478,1
1369677484,1
1369677490,1
1369677496,0
1369677562,0
1369677563,1
1369677569,1
1369677575,1
1369677581,1
1369677587,1
1369677593,1
1369677599,1
1369677605,1
1369677611,1
1369677617,1
1369677623,1
1369677629,1
1369677635,0
1369802808,0
1369802809,1
1369802815,0
1369849310,0
1369849311,1
1369849317,1
1369849323,1
1369849329,1
1369849335,1
1369849341,1
1369849347,1
1369849353,1
1369849359,1
1369849365,1
1369849371,1
1369849377,1
1369849383,1
1369849390,1
1369849396,1
1369849402,1
1369849408,1
1369849414,1
1369849420,0
1370019653,0
1370019654,1
1370019660,1
1370019666,1
1370019672,1
1370019679,1
1370019685,1
1370019691,1
1370019697,1
1370019703,1
1370019709,1
1370019715,1
1370019722,1
1370019728,1
1370019734,1
1370019740,1
1370019746,1
1370019752,0
1370085821,0
1370085822,1
1370085828,0
1370178013,0
1370178014,1
1370178020,1
1370178026,1
1370178032,1
1370178038,1
1370178044,1
1370178050,1
1370178056,1
1370178062,1
1370178068,1
1370178074,1
1370178080,1
1370178086,1
1370178092,1
1370178098,1
1370178104,1
1370178110,1
1370178116,1
1370178122,1
1370178128,1
1370178134,0
1370193923,0
1370193924,1
1370193930,1
1370193936,1
1370193942,1
1370193948,1
1370193954,1
1370193960,1
1370193966,1
1370193972,1
1370193978,1
1370193984,1
1370193990,1
1370193996,1
1370194002,1
1370194008,1
1370194014,1
1370194020,1
1370194026,1
1370194033,0
1370259538,0
1370259539,1
1370259545,1
1370259551,1
1370259557,1
1370259563,1
1370259569,1
1370259575,1
1370259581,1
1370259587,1
1370259593,1
1370259599,1
1370259605,1
1370259611,1
1370259617,1
1370259623,1
1370259629,1
1370259635,0
1370279319,0
1370279320,1
1370279326,1
1370279332,1
1370279338,1
1370279344,1
1370279350,1
1370279356,1
1370279362,1
1370279368,1
1370279374,1
1370279380,1
1370279386,1
1370279392,1
1370279398,1
1370279405,1
1370279411,1
1370279417,1
1370279423,1
1370279429,0
1370456728,0
1370456729,1
1370456735,1
1370456742,1
1370456748,1
1370456754,1
1370456760,1
1370456766,1
1370456772,1
1370456778,1
1370456784,1
1370456790,1
1370456796,1
1370456802,1
1370456808,1
1370456814,1
1370456820,1
1370456826,0
1370527490,0
1370527491,1
1370527498,0
1370714296,0
1370714297,1
1370714303,1
1370714309,1
1370714315,1
1370714321,1
1370714327,1
1370714333,1
1370714339,1
1370714345,1
1370714351,1
1370714357,1
1370714363,1
1370714369,1
1370714375,1
1370714381,1
1370714387,0
1370781556,0
1370781557,1
1370781563,1
1370781569,1
1370781574,1
1370781580,1
1370781586,1
1370781592,1
1370781598,1
1370781604,1
1370781610,1
1370781616,1
1370781622,1
1370781629,1
1370781634,1
1370781640,1
1370781646,1
1370781652,1
1370781658,1
1370781664,1
1370781670,1
1370781676,1
1370781683,1
1370781689,0
1370850230,0
1370850231,1
1370850237,0
1371066920,0
1371066921,1
1371066927,0
1371147432,0
1371147433,1
1371147439,1
1371147445,1
1371147451,1
1371147457,1
1371147463,1
1371147469,1
1371147475,1
1371147481,1
1371147487,1
1371147493,1
1371147499,1
1371147505,1
1371147511,1
1371147518,1
1371147524,1
1371147530,1
1371147536,1
1371147543,0
1371251527,0
1371251528,1
1371251534,0
1371442804,0
1371442805,1
1371442812,0
1371818618,0
1371818619,1
1371818625,0
1371821055,0
1371821056,1
1371821062,0
1371937497,0
1371937498,1
1371937504,0
1372588150,0
1372588151,1
1372588157,0
1372896936,0
1372896937,1
1372896963,0
1373130388,0
1373130389,1
1373130396,1
1373130402,1
1373130408,1
1373130414,1
1373130421,1
1373130427,1
1373130433,1
1373130439,1
1373130445,1
1373130451,1
1373130457,1
1373130463,1
1373130470,1
1373130476,1
1373130482,1
1373130488,1
1373130494,0
1373219022,0
1373219023,1
1373219028,1
1373219035,1
1373219041,1
1373219047,1
1373219053,1
1373219060,1
1373219066,1
1373219072,1
1373219078,1
1373219085,1
1373219091,1
1373219097,1
1373219103,1
1373219110,1
1373219116,1
1373219122,1
1373219128,1
1373219135,1
1373219141,0
1373259190,0
1373259191,1
1373259197,0
1373611295,0
1373611296,1
1373611303,0
1373851186,0
1373851187,1
