1366147088,0
1366147089,1
1366147095,1
1366147101,1
1366147107,1
1366147114,1
1366147120,1
1366147126,1
1366147132,1
1366147138,1
1366147145,1
1366147151,1
1366147157,1
1366147163,1
1366147169,1
1366147175,1
1366147182,1
1366147188,1
1366147194,1
1366147200,1
1366147206,1
1366147213,1
1366147219,1
1366147225,1
1366147231,1
1366147237,1
1366147244,1
1366147250,1
1366147256,1
1366147262,1
1366147268,1
1366147274,1
1366147280,1
1366147287,1
1366147293,1
1366147299,1
1366147305,1
1366147311,1
1366147318,1
1366147324,1
1366147330,1
1366147336,1
1366147342,1
1366147348,1
1366147354,1
1366147361,1
1366147367,1
1366147373,1
1366147379,1
1366147385,1
1366147391,1
1366147398,1
1366147404,1
1366147410,1
1366147416,1
1366147422,1
1366147429,1
1366147435,1
1366147441,1
1366147447,1
1366147453,1
1366147460,1
1366147466,1
1366147472,1
1366147478,1
1366147484,1
1366147490,1
1366147497,1
1366147503,1
1366147509,1
1366147515,1
1366147521,1
1366147528,1
1366147534,1
1366147540,1
1366147546,1
1366147553,1
1366147559,1
1366147565,1
1366147571,1
1366147577,1
1366147583,1
1366147590,1
1366147596,1
1366147602,1
1366147608,1
1366147614,1
1366147620,1
1366147627,1
1366147633,1
1366147639,1
1366147645,1
1366147651,1
1366147657,1
1366147664,1
1366147670,1
1366147676,0
1366149885,0
1366149886,1
1366149893,1
1366149899,0
1366151275,0
1366151276,1
1366151282,0
1366154331,0
1366154332,1
1366154338,1
1366154344,0
1366154979,0
1366154980,1
1366154986,1
1366154992,0
1366159855,0
1366159856,1
1366159862,0
1366160959,0
1366160960,1
1366160966,0
1366182798,0
1366182799,1
1366182805,1
1366182811,0
1366187516,0
1366187517,1
1366187523,0
1366194206,0
1366194207,1
1366194213,1
1366194219,0
1366209008,0
1366209009,1
1366209015,0
1366232802,0
1366232803,1
1366232809,1
1366232815,0
1366233281,0
1366233282,1
1366233288,1
1366233294,0
1366236620,0
1366236621,1
1366236627,1
1366236633,0
1366245488,0
1366245489,1
1366245495,0
1366268829,0
1366268830,1
1366268836,1
1366268842,0
1366275265,0
1366275266,1
1366275272,0
1366300181,0
1366300182,1
1366300188,0
1366306768,0
1366306769,1
1366306775,0
1366311110,0
1366311111,1
1366311117,0
1366311886,0
1366311887,1
1366311893,0
1366326418,0
1366326419,1
1366326425,1
1366326432,0
1366340498,0
1366340499,1
1366340506,1
1366340512,0
1366348988,0
1366348989,1
1366348996,1
1366349001,0
1366360008,0
1366360009,1
1366360014,1
1366360021,0
1366374086,0
1366374087,1
1366374093,1
1366374099,0
1366384698,0
1366384699,1
1366384705,1
1366384711,0
1366399713,0
1366399714,1
1366399720,1
1366399726,0
1366418292,0
1366418293,1
1366418299,1
1366418305,0
1366428635,0
1366428636,1
1366428643,1
1366428649,0
1366430261,0
1366430262,1
1366430268,0
1366432765,0
1366432766,1
1366432772,0
1366437320,0
1366437321,1
1366437327,0
1366448803,0
1366448804,1
1366448810,0
1366454197,0
1366454198,1
1366454204,0
